x,y,z
20.029428,0.006707,-80.397392
1.789158,0.455626,-79.581169
1.477990,0.012880,-79.790253
-19.284393,0.001033,-79.359390
22.394600,0.749803,-79.264153
35.857189,1.905063,-77.168571
-22.047461,0.004967,-77.618599
23.819067,0.001842,-78.674065
-23.376446,0.870704,-76.659683
-34.447903,0.004099,-75.717850
26.675999,0.007832,-77.139664
-24.517809,0.033902,-76.171623
-27.318390,0.002479,-75.129257
-27.380957,0.912536,-74.896164
38.651966,-0.000901,-74.466652
-36.004036,0.002272,-74.508385
-37.788654,0.021602,-73.165268
32.374424,0.850582,-73.589333
-30.883020,0.013444,-72.576218
42.842434,1.836241,-71.176796
33.881126,0.006906,-72.775757
-39.407482,0.865008,-71.815956
35.399628,1.189987,-71.307892
-39.024017,0.001158,-71.885254
44.718578,0.000410,-69.010605
-32.880436,1.439290,-70.728767
35.840858,0.000269,-71.210693
-32.900364,0.005196,-71.094978
-41.056808,0.026885,-70.457413
-34.786831,1.683746,-68.717819
-41.861347,0.001095,-69.570412
37.313847,0.955612,-68.664970
-35.563232,0.003318,-68.298553
-43.163544,0.757709,-68.458099
-36.548340,1.165668,-66.389420
-43.478069,0.001319,-67.665573
37.210331,0.002191,-69.383507
38.379951,0.014899,-67.338997
-44.820927,0.743570,-66.846504
49.803070,-0.000299,-62.597168
47.352482,1.331845,-66.225494
39.407246,0.006900,-65.970940
38.622299,1.322554,-66.776939
-46.024227,0.006423,-65.397278
49.200127,0.931320,-63.722702
40.721230,0.001580,-64.416420
-38.473454,0.001868,-64.341789
-48.396851,0.020828,-62.531303
41.791744,0.011758,-63.277996
-39.602612,1.002218,-62.133747
-40.121304,-0.000411,-61.899529
43.217670,0.022264,-61.569363
50.931286,1.818493,-61.194889
-49.660084,0.008770,-60.841343
43.856831,0.009223,-60.698032
-41.342697,1.091570,-60.068680
51.662251,0.009325,-58.818825
-50.679794,0.864931,-58.949192
44.910587,0.007770,-58.859657
-42.733513,0.000521,-58.408535
-51.257504,-0.000383,-56.980976
52.354431,0.854975,-57.430897
-43.472046,1.057252,-56.909744
53.538952,1.155915,-53.890938
-45.328915,0.033063,-55.002380
46.038288,0.008901,-56.330711
45.788342,1.899886,-56.078270
46.597862,0.996559,-54.079140
-47.137344,0.012217,-53.263367
-52.995819,0.001568,-50.480816
53.574852,0.004601,-52.517544
47.115429,-0.000240,-53.443279
47.256847,1.237088,-52.918087
-47.095253,1.308679,-52.819550
-53.864578,1.680398,-48.981983
55.419373,1.109910,-48.607029
49.098461,0.003234,-50.926739
-49.047928,0.002515,-50.493340
49.799007,1.164299,-49.731853
55.140484,0.008628,-47.958427
-54.511147,1.146358,-45.904129
-49.120491,0.870114,-49.723763
50.203598,0.010218,-49.355625
-50.352032,0.001612,-45.777115
51.506275,0.002931,-46.141251
51.438236,0.984551,-45.684605
57.049168,0.722306,-44.237488
-54.326756,0.004616,-44.498726
-50.367558,1.401580,-43.284237
-50.702919,0.004844,-43.448582
56.642822,0.001090,-44.363201
52.653614,0.009530,-42.739410
-55.125011,0.012216,-40.649151
57.756435,0.012754,-39.715611
53.540665,0.019801,-39.503136
-50.284492,1.018434,-39.663925
58.344597,1.141107,-37.006790
-50.232033,-0.001130,-38.594715
57.966969,0.002864,-36.196854
-49.916256,1.085488,-35.679054
58.904095,0.009999,-31.937614
-49.912888,0.003740,-35.402866
-50.004345,0.885351,-33.435760
-56.203789,1.164796,-31.125916
-55.490601,0.003207,-32.193855
-50.111294,0.386259,-31.302301
54.249332,0.737189,-29.997381
60.151573,0.843919,-28.037701
-56.521980,0.021546,-28.436724
54.457340,0.007743,-29.374668
54.863129,0.507664,-26.154552
-50.729614,0.626625,-28.460773
-51.277813,0.695619,-26.348124
-57.392040,0.003767,-26.683702
-58.050900,0.658446,-25.759779
-51.420044,0.011491,-26.055597
61.073879,1.014825,-25.025700
60.301792,0.005557,-26.283247
61.672684,0.007576,-22.393524
54.958801,-0.001800,-25.882246
-52.314720,-0.005632,-24.162628
-52.288063,0.011547,-24.150831
-59.412354,0.012855,-21.993357
-53.186047,0.933041,-21.717010
63.102074,0.004507,-19.378792
55.920193,1.198884,-22.100441
-60.492958,0.014263,-18.480757
-55.772141,0.005445,-16.920809
56.921253,0.004665,-20.697575
64.755379,0.026142,-16.422899
-61.571316,0.007639,-13.861108
65.359863,1.256190,-14.719203
58.644257,0.010243,-16.567295
59.374985,0.013068,-12.675056
-57.627697,0.001534,-12.338577
-57.188309,0.890102,-13.081117
65.329460,0.000359,-12.786667
59.369797,0.754391,-11.870876
-57.806984,0.856804,-10.660185
-62.463684,1.304862,-10.345507
66.577736,1.829207,-5.835586
60.775703,0.593201,-7.539485
66.085701,0.002731,-4.538494
-62.577663,0.017888,-6.817275
-58.599503,0.013082,-7.457339
-58.709465,1.252350,-5.140646
-59.591129,0.019526,-3.301809
-63.346798,0.019298,-4.151152
-63.499920,0.021224,-2.152955
62.344841,0.015081,-4.009732
67.713585,1.551637,0.710224
66.803444,0.015101,-0.822325
63.289608,0.020140,-1.419541
63.569870,1.163666,0.164561
-64.134247,0.002384,3.112101
63.779194,0.000509,0.687831
-60.311989,1.270637,0.931013
-60.707973,0.002734,1.047129
63.908146,0.013637,3.966568
68.387360,1.408987,4.556398
-61.402039,1.100325,5.084780
-61.629425,0.002285,4.213908
67.624634,0.001137,4.996526
-64.844383,1.419532,5.471941
64.567940,0.894386,7.082459
-62.050713,0.001849,7.788088
-64.632019,0.006029,7.654915
69.023636,1.376433,13.140861
64.974197,-0.000279,8.288526
-62.102139,0.022643,10.523452
-65.268745,-0.051849,11.818854
-65.207100,-0.001270,11.776970
65.115479,0.007803,13.468488
69.023071,-0.000273,18.062969
-62.070385,0.050202,14.479233
-65.785904,1.213726,17.632353
69.382530,1.592560,17.358118
-65.411720,0.001763,18.263985
66.414742,0.829073,18.537592
66.620560,0.006905,19.061604
69.286415,0.011502,23.455816
-65.724205,0.015134,21.032103
66.584694,0.016169,22.046654
-61.384247,0.024776,22.524256
66.331009,0.018819,23.646002
-65.570312,0.017388,27.313961
69.105774,0.017331,25.910055
65.628967,0.015608,25.883654
-65.983810,1.474973,27.804554
64.202278,1.468687,27.216698
69.196724,0.505011,29.042812
-59.473778,0.014043,28.352833
-65.827782,-0.005814,31.262897
63.611488,-0.000374,29.701565
68.821381,0.547107,31.088331
-58.897358,0.023080,30.886368
-65.909607,3.004505,30.557148
-58.310410,0.033792,32.208511
-57.897976,0.017358,33.574947
-65.383339,0.935929,33.505177
-64.987350,0.000922,34.573345
67.697166,0.900273,37.756859
-57.424526,0.011385,35.054779
-64.962273,0.025480,36.312592
67.931084,0.000472,35.068035
-56.791023,0.001131,36.929379
-56.904892,0.693210,36.533691
-64.912643,0.510089,37.908314
-55.719364,0.618392,39.699421
-55.901806,0.000637,39.473110
-64.400780,0.004374,39.726471
66.635307,0.775068,43.390060
56.950439,0.000610,41.864914
-54.566956,0.021961,41.746620
66.619263,0.003033,42.872124
-63.641415,0.018073,41.950729
65.735458,1.530586,46.929050
-62.590343,1.463063,47.814964
53.862579,0.000154,46.888542
-50.969410,1.669363,46.341442
53.615562,0.910184,47.331455
64.715546,-0.000572,49.182018
-61.505333,0.617953,50.256092
64.966187,0.660965,48.994461
-49.216808,1.489622,50.191135
63.519375,0.724778,51.607819
63.034054,0.013995,51.997990
51.284252,0.873190,51.703732
-59.667694,1.059188,52.698490
-48.810326,1.003982,52.821934
61.509441,0.004525,54.874191
50.951626,0.001588,53.931698
50.481613,0.977145,54.287800
-47.873878,0.005916,55.611313
-47.826633,1.197374,55.531631
59.043915,0.001194,58.354355
49.934139,0.005694,56.233509
60.402870,0.694183,56.905521
48.538513,0.005731,58.764076
-45.773899,0.001606,58.333614
-46.346031,0.889157,57.768639
-56.186638,0.003433,58.326962
-43.817684,1.012382,60.200905
57.741020,1.166558,60.968014
46.447868,0.004892,61.973591
-44.032520,0.001736,60.087135
-55.815262,1.790004,59.681690
-54.769024,0.004139,61.098728
-41.901936,0.004762,62.980293
55.949490,0.004266,63.109375
-53.525208,0.003585,62.995968
-53.862324,0.868527,62.813953
44.505737,0.005462,64.444969
55.947247,1.171317,63.533478
-52.658730,1.086669,64.297127
54.201668,1.447359,65.794617
-52.377819,-0.000117,64.202477
52.648708,0.000027,67.044975
-38.307327,1.720715,66.356354
-36.885715,0.001812,68.619843
42.618198,0.003827,66.644882
-51.029552,0.004209,66.068024
52.593391,1.278143,67.541283
39.883652,0.000206,69.076431
-49.413151,0.018942,67.725456
51.040012,0.020218,69.208748
-34.921093,1.451614,69.831116
-49.455406,1.432305,68.129578
-34.075905,0.002083,70.850578
-47.951283,0.004122,69.627739
48.440842,1.152262,72.358398
47.277779,0.003047,72.966736
-31.774952,0.970725,71.687958
-46.749538,0.002530,70.879395
-46.526684,1.692636,71.750679
35.341881,0.007408,72.075813
-45.516277,0.010663,72.419243
-30.388302,0.004333,72.602631
-28.533432,1.133497,73.209808
-43.049900,0.004317,74.963425
45.799946,1.297885,75.024773
-28.149754,0.002117,73.699059
28.666069,0.010439,74.862083
27.897968,1.269002,75.350594
-0.541909,0.017008,75.366135
25.289358,0.816648,75.984489
-1.488725,0.020775,75.795639
43.279743,1.288569,77.602341
24.869253,0.020002,76.185364
0.845598,0.005617,75.362312
2.587744,1.027987,76.359024
-21.438120,0.009562,77.162582
-24.700653,1.479801,75.045128
23.201284,0.005809,76.728180
22.034113,0.974131,76.809853
42.594162,0.004097,77.589058
-19.929647,0.004616,77.975464
21.954597,0.026014,77.179543
-3.472102,0.010107,77.599983
-41.685242,0.004411,76.456841
39.967136,0.003441,79.669617
15.687661,0.002645,78.949448
4.574756,0.007903,77.985634
7.157893,0.018855,78.822945
-6.388543,0.006004,79.215912
10.111903,0.007974,78.999741
-16.534943,0.011148,79.317810
-39.894573,0.026033,78.221497
39.644115,0.913572,80.290527
13.015839,0.007955,79.369026
-7.053276,0.749203,79.039070
-38.543194,1.016472,79.635681
-11.069324,0.010323,79.993835
-13.576961,0.011598,79.973862
-38.319580,-0.000523,79.320518
37.851849,0.823348,81.628609
-36.257782,1.740266,81.256172
-36.479710,0.004293,80.449837
-34.759834,1.119303,81.801537
35.876579,0.002257,82.519394
35.004627,1.353260,83.970047
-32.988503,0.000913,81.909065
-32.411167,0.906276,82.706726
-28.099365,0.003044,83.433495
33.377110,0.023475,84.089935
-24.666870,0.004127,84.380440
30.920671,0.009561,85.254372
-14.538538,0.000577,85.934410
-20.252159,0.002389,85.222221
27.003233,-0.000077,86.234024
-5.924425,0.000497,86.064934
-7.237769,1.840308,87.320648
-14.965558,2.894976,87.602165
26.987402,1.522245,87.172684
22.179705,0.008520,86.579506
15.985322,-0.002283,86.747551
10.732188,-0.000119,86.445412
5.764274,0.000163,86.559181
7.882448,2.235860,88.474335
-5.644092,2.872188,88.292366
14.037835,2.481580,88.616837
12.489077,1.478485,87.912422
3.320925,2.356275,89.315140
