X,Y,Z
270.20557208443273,375.95080350546584,30.33592678108822
270.23142840270896,375.82521127552604,30.38530176720149
272.91776954102994,374.41633691633,27.52041134101608
272.86132265145125,374.5691169743626,27.429577797999585
270.3366941850636,375.45120106419023,30.56714026764469
273.04561180595505,374.1271904327881,27.718189358882576
272.9792479618423,374.26890570015877,27.61669224624714
270.41989158991635,375.2452032521016,30.698339039522345
270.4688016175041,375.14078454029254,30.773138703559788
272.810038660931,374.72693982286495,27.34439609688512
272.7640591950843,374.8893775572347,27.265100366247594
270.2613353930261,375.70236416119565,30.4392802317348
272.61691299658276,375.7568103755316,26.962782859733174
272.60452121748574,375.9384545722522,26.922155273643256
270.1325261266946,376.64330379206547,30.149286570359877
272.65888683022575,375.40041172283674,27.064239178814347
272.6350451252866,375.577340905849,27.01017381034429
270.1662710104882,376.20930696319016,30.251434773678326
270.18382988095067,376.07895742648765,30.291259000121087
272.59794478169295,376.1217247697356,26.88846002410488
272.5971465375044,376.3063780352136,26.861685304818984
270.7449841401299,378.8868933530817,30.589907216686463
273.47243801736954,379.2875000342589,27.522887516677045
270.8119759547549,378.9851928127155,30.658652696740504
273.51135490218974,379.3446711242711,27.56281378685089
273.4204277421485,379.2111518232425,27.46952017938645
270.32237385640906,377.9581523968606,30.199342906447896
272.90017802896205,378.11800499782055,26.981712744909352
270.36295524358684,378.0855310540677,30.231511954304658
272.90196928809195,378.12364074175355,26.98313083188652
272.8469155994031,377.95081289441055,26.93949272265281
272.6798412188342,377.2325588731904,26.83412636893963
272.71340569294057,377.41535140554674,26.849916581110037
270.22402012116186,377.56365277983934,30.133359383427333
270.19927258812527,377.4289413363526,30.121708121688158
272.6295557738755,376.86315722916623,26.823815605324185
272.65184874969157,377.0483527163237,26.82539348019872
270.17866304950985,377.2932006535547,30.11529503758326
270.1622139169069,377.1567347197615,30.114105262289073
272.6677109304705,377.1527810907702,26.83033557875146
270.2528358275377,377.69690991614186,30.150222236437855
272.7715574751475,377.67261211542666,26.885575448382035
270.28564859301696,377.8285311259241,30.172234497939925
272.7970585192153,377.7748724404871,26.90268708460688
272.75253001820977,377.5963044718661,26.872808634420934
272.83857015539405,377.92139360928337,26.933327606068985
270.5066355676055,378.4504542666522,30.357429642196962
273.11561436798985,378.65804997382315,27.171510894369085
270.5614869860338,378.5654699203757,30.408893814447822
273.17140494716557,378.7750385135722,27.223855728562917
273.09697874740885,378.61896302721954,27.154027574688257
270.40726078386916,378.2101820056626,30.268646924838038
272.99644154469155,378.38001860727496,27.063628296579544
270.45520014059315,378.3319238901937,30.31066193391024
273.0271578306752,378.4580179912824,27.090549298586545
272.9621023547095,378.2928098350856,27.033533370758526
273.04917980135735,378.508782240413,27.11057060007414
273.25024998114765,378.9260643783115,27.299829369282833
273.33331972907456,379.0714955055446,27.381785649866593
270.6807849249176,378.7839312358784,30.52525106410262
270.6195871695072,378.67679052145047,30.464873761093095
273.22989531093083,378.8870841736266,27.280214763796323
273.38378622699116,379.1523831190222,27.43261834005353
271.34549628356734,379.52770282732905,31.239709784773318
274.31671980850604,380.1340970844546,28.44405862892154
271.428727372118,379.5821493833909,31.334573228411493
274.34837665319725,380.1547786269139,28.48014361675034
274.2354318435149,380.08095192051036,28.351405650407067
273.80484534221245,379.70484591154695,27.873830691873437
273.9087842077829,379.810500352295,27.98703552558719
271.1048014654264,379.3285189107639,30.971204375329563
271.0282301448325,379.25061361441914,30.887816649424785
270.8816213294854,379.078770622308,30.73132456852356
273.67263954116925,379.55350134230736,27.732207440818243
270.953763295741,379.1673245987348,30.807771791353325
273.70380044824617,379.59172799457286,27.765231200534693
273.60589683112744,379.47163014594855,27.66147397639105
273.5570016377344,379.40595491947903,27.610450934965982
273.7712354717031,379.66719983428976,27.83771084241541
271.1833395113694,379.4007380467602,31.057807629743294
274.0570499928451,379.9430944609714,28.151049754873107
271.2636283536461,379.4672130614742,31.147368671492885
274.1243379092039,379.99882372270486,28.226105889887585
274.01535818877016,379.9085730739887,28.104543531551563
273.97329491199156,379.869861286227,28.058165282721816
271.684609509215,379.70755247304453,31.632081775159826
274.7597470164376,380.3463173062093,28.959840952880228
271.7712871186895,379.73645337424523,31.73475650237684
274.813269696863,380.3641000262764,29.02325056329925
274.69564769372437,380.32496415477016,28.883908814228846
274.4629134820634,380.2201855990876,28.61201761879304
274.5787552868622,380.2769332567613,28.746707732582237
271.5984947850619,379.67219309378794,31.531002140334138
271.5131351705001,379.63037265763063,31.431754611479647
274.3592914424535,380.1610108540048,28.49271065443112
274.58313506818536,380.278726857635,28.751849293393903
274.93137140472714,380.39434422377815,29.164424862139647
275.04963181152993,380.4155184804377,29.307061410316415
271.9454403836316,379.7742831127641,31.943878111880686
271.85829823751516,379.7586554434665,31.83877750210622
274.8297242422069,380.36831809075545,29.04291910368486
275.15526615102476,380.42633372715267,29.435600532591437
275.4026990836888,380.4244748004314,29.740482684757133
272.20559110086117,379.78089537381607,32.263234292950244
277.40007896320424,376.61329707180994,32.73185736768173
277.383502116834,376.42759889355153,32.737387015197854
273.66512094103604,376.8357585731124,34.471478042611395
273.67734881118105,376.9726462853542,34.467411975202495
276.89634740759305,379.2992586992238,31.73652812264509
276.9674268623275,379.16356594781416,31.84298956028148
273.306181970443,378.95173101226567,33.734022402134016
272.778583863503,379.56403996168854,32.99895369021911
276.2218227692493,380.0989724952012,30.794397205024097
272.8536302388896,379.5074699848344,33.09924722823261
276.28217820344264,380.05349315494067,30.875055144616816
276.18031239137383,380.1302017203865,30.73893043547342
275.74719131277146,380.3515707089102,30.174781041019138
275.8588159740627,380.30935930711865,30.31810168728243
272.54167986196813,379.69605417782157,32.68885422365415
272.4594307829461,379.72722136781533,32.5832414168956
272.29117495569557,379.76964480254185,32.37017073660581
275.51901016296813,380.4091605306472,29.885815994047235
272.37586208455303,379.75171190389494,32.47693656586268
275.6337781098195,380.3849208670656,30.030496184283564
275.5188512546569,380.4092235203284,29.88561155873964
275.68026380872317,380.3712622442262,30.089634004361564
272.6224158041953,379.65845636129546,32.7935023761416
275.98883685641124,380.24687508621696,30.486902166815675
272.7014463853575,379.61443049708186,32.8969488607781
276.07563666270534,380.1985496071478,30.600514151050795
275.96838297971505,380.25829027207385,30.46012630406163
276.1146029958447,380.1731360031139,30.652036553144505
276.5683415405451,379.7748202295649,31.266284312370992
276.6565116104359,379.66658849134325,31.38995085036317
273.1294528628848,379.22242400423863,33.47863579216512
272.98903891989295,379.38702638013035,33.282777958927404
276.38095472714315,379.9685493744038,31.008526810581763
276.4764247403062,379.87555586637905,31.139052095778283
276.7406940230642,379.55098559953865,31.509737644571587
276.8207131902791,379.42850077218543,31.62536018994065
273.25043945383726,379.0469910023085,33.65209031577843
273.1914844679369,379.1373037508757,33.56689427714787
277.32466529278935,378.064306681043,32.436339277163704
277.35417106048374,377.8903443998811,32.496963441707706
273.64350945931056,377.9135966640494,34.29432133101466
273.510554873374,378.5158342140537,34.04660403123017
277.15173523925824,378.72163914835517,32.13162482252246
277.20300448966975,378.56387735540045,32.21677984851423
277.0337907064402,379.0218506804435,31.944486672916916
277.0952736095708,378.8744802619354,32.04076460438326
277.2489986956252,378.40137856548307,32.29610225427445
277.28958967846427,378.2347530761949,32.36934898993411
277.4085219331151,377.35236260601323,32.63902067175608
277.4151131090166,377.1690313529822,32.67274259641715
273.6884314254542,377.38213143531874,34.423860116405166
273.6835764209072,377.5172400209017,34.39901128684684
277.3780127654229,377.7134152168688,32.55102881017775
277.396149376445,377.5340065448493,32.59841678702415
273.6744470563804,377.65100622116387,34.36908765919423
273.6610875522001,377.7832468694624,34.334169258815415
277.41589661309644,376.9844391430519,32.69949064058036
277.4108845991555,376.7990118177487,32.71922028653469
273.685300337895,377.10946965262383,34.45809015385029
273.68900500139534,377.24610656382606,34.443565928800176
273.0153826079333,375.00736101993704,33.92695133575322
276.49548557344536,373.9378308919202,31.99188729358481
272.9457180107758,374.913783468229,33.854255762612176
276.40716105958205,373.8191259767692,31.89972864413101
276.501688248411,373.9461460539943,31.99836215854846
273.4644078014197,375.907083576248,34.35408910442436
277.11094493027787,375.1667978050107,32.577939267412894
273.4201022611374,375.7824326246531,34.316954133890974
277.050955536,374.99794628763215,32.527669249763505
277.1110738625088,375.1671764365119,32.57804511351283
277.2996374576602,375.8754657727187,32.711259364289305
277.260532354818,375.6945124485148,32.68839101233639
273.5745227351506,376.2956439165107,34.43538179605587
273.6033429238447,376.42896185047636,34.45224167530167
277.3611944009092,376.2424644619418,32.73578246520062
277.3332166718753,376.05819724952744,32.7270762515824
273.628085974563,376.5636124962999,34.46389591080557
273.64869551317844,376.69935317909784,34.47030899491047
273.54170996967133,376.1640227067285,34.4133695345538
277.16617047836996,375.34006456574906,32.62172765169778
273.50496548385223,376.03440169367644,34.38623742468785
277.1661422913064,375.3399432283072,32.62170989786923
277.2159993714942,375.51588368223065,32.65851553591516
277.14112078968304,375.2614452431728,32.601869568364876
273.2658715766545,375.4270839122769,34.1767102180459
276.8254790056476,374.4847373674297,32.321761900302064
273.2077758754993,375.3158241088652,34.120727297635916
276.7627931694531,374.364752799954,32.261346576116495
276.8416529435439,374.51571760914555,32.337346891959115
273.3721584220951,375.66062994245885,34.27494209858348
276.9236884539745,374.6894006293668,32.41408372572002
273.32070377265575,375.5420998238849,34.22815068893878
276.91606440319197,374.67185415104586,32.40714837071109
276.9859000600343,374.83273813143535,32.4706533219355
277.00040637299315,374.8695792906035,32.483366607349765
276.8542654235062,374.54220411760537,32.349174935336485
273.14655441534364,375.20862285465864,34.06032926703311
276.61247960996707,374.1114709196869,32.111668678452126
273.08237890487663,375.105721277234,33.995693842042535
276.592610926134,374.07960455735974,32.091658739777614
276.67971893920793,374.21926087505767,32.17939326929747
276.7456255478186,374.3347139707186,32.244406734518805
272.39863119057026,374.41040444926165,33.25103080408225
275.57660333616747,373.08573429387644,30.979641380192632
272.3142278745064,374.3622419726851,33.15384644724935
275.55012966853735,373.0706315791778,30.9491583266063
275.6646664974035,373.1360385513515,31.081032328649002
272.7225423571531,374.6640959774363,33.614372982041466
276.0344317971361,373.41598362648665,31.4971599390868
272.64400431121015,374.59187684144,33.52776972762772
275.9976997019394,373.3821830487291,31.456659088970483
276.1042736829266,373.48025577042284,31.574167094934865
272.87358052683857,374.82529028946533,33.7778055660177
276.3008747575528,373.68962395065404,31.78696478726024
272.79912841785574,374.7419402182334,33.69778738306894
276.2082125484971,373.5859102111708,31.687371928648595
276.30925296014505,373.69896733048176,31.79597439375206
276.38472725629595,373.7916149311976,31.8759523644637
276.1485695799318,373.525304852791,31.622408813226137
272.5637154689335,374.525401826726,33.43820868587814
275.8202060285309,373.2413658740237,31.257810063249224
272.4818622791209,374.4648510053235,33.34589424772041
275.77763052951286,373.2098649998706,31.209793996350264
275.88872446382385,373.2919931976761,31.335093756869746
275.91085018654695,373.31033406348683,31.35977162003978
272.056075926317,374.2561612560705,32.85084455635217
275.15679606927836,372.9156356567684,30.486562405888186
271.96906032517313,374.23389838918604,32.74682653038751
275.08168648598235,372.8964118989396,30.3967777583824
275.19978819384653,372.92665609644143,30.537952057222796
272.22886825994465,374.32042153652776,33.05459891839487
275.3590891368621,372.98294623366826,30.72620999467847
272.1427535357915,374.28506215727117,32.953519283569186
275.3174101969852,372.96579196794767,30.6772938062932
275.4342878637386,373.01388392150415,30.814468212817104
275.5447712248833,373.06802572398146,30.94292535763482
271.881903438948,374.21833177543607,32.64169924549033
274.9278293042064,372.87161490786247,30.210822911672608
271.7948314544474,374.2093975225437,32.53575009172119
274.8452421248805,372.86319102951217,30.11032385522359
274.9634068567526,372.8752379001645,30.25411750884765
274.98173591259456,372.878521753218,30.27622430700025
274.78502606372615,372.8616254228165,30.03640864038026
279.0606091949399,375.3304860641798,34.97710796739827
276.9761375271313,383.85165358377367,31.199700628760958
277.57813787798455,373.40742445115006,33.40548199861996
275.2053702452822,382.8187861424906,29.16871345671658
273.14444551596813,380.38423563650707,26.971819875849206
276.4523505018409,371.9734808300611,32.229409998163014
274.78118034392355,371.4171312634477,30.23495731862201
272.6709922207663,370.74513116922725,27.733400990334445
271.0868588308083,378.9863992341912,24.631111826783275
356.52352639113235,322.8499740292387,137.65278015051086
356.64131162900514,322.85295865479594,137.79737239221515
353.1721606418101,322.21428094759125,139.98499691813163
353.9578987007388,318.9140927791817,135.04391036528176
353.96870431042646,319.0998071688841,135.03127330155914
351.4888543799556,318.8494015098371,138.38224422536058
354.5480745481608,316.28466402868094,136.13776751715176
354.47242117845605,316.4139073094905,136.02657583662426
355.2931318533075,315.514615451603,137.16258985468363
355.1884608333169,315.58289671197804,137.0241886734952
351.9706496907623,317.167341820726,139.2123417225692
355.7350096636385,315.3282444087825,137.7326314995763
355.62159201338636,315.3615342442566,137.58834959337293
355.96606498502393,315.288629935638,138.02262427150947
355.8499172963741,315.30394201340414,137.87749242376225
356.0830912610546,315.2825597842273,138.1675468833111
355.84853679408275,315.30420396515257,137.87575625490996
355.45452130025416,315.42962377008786,137.3731529594661
355.4003904200663,315.4548105351994,137.30299268874427
355.5099717993953,315.40380596872944,137.44502599657744
355.33517755808583,315.4911693180519,137.21762855640185
354.8806373871713,315.8504251403335,136.60784970078686
354.80044171557654,315.9382837736383,136.49684636848616
354.89235855083353,315.8375486118059,136.62407856184632
355.0652932627041,315.67798484162273,136.85927147790122
354.98781957498363,315.7446289193648,136.75458246998113
355.0866278819715,315.6596595134977,136.888096844647
355.11658831498823,315.6370392440371,136.92814163151553
354.6281153703033,316.16208144324366,136.25343037722786
354.71227616302207,316.04657678450485,136.3731768334967
354.0791980599756,317.4784117246715,135.39377871715828
354.0441032757507,317.64885909018045,135.32676469372194
354.273494906442,316.83868479681547,135.72233940135115
354.2170525166907,316.9915258900021,135.6315028729537
354.4013371713671,316.5495383132735,135.92011741921766
354.33497339729064,316.6912545306077,135.81862026011714
354.16576406136124,317.14928817833214,135.54632413398764
354.11978456049644,317.31172543772016,135.46702842658266
353.9726383619949,318.17915825601705,135.16471092006827
353.9602421180886,318.3607418925654,135.1240862961268
353.9914406633882,317.99475078931016,135.21361667038073
353.9907705257168,317.9996892613162,135.21210184744683
354.014612230656,317.82276007830393,135.26616721591688
353.95367464693237,318.544133685375,135.090385099059
353.95286747312537,318.7286658305085,135.06361630406997
354.7761576073879,321.63356073888195,135.67144525434054
354.8670758203017,321.7669586820751,135.76474479771815
352.25037110124987,321.55089377631407,138.94247534095504
354.20264102390826,320.37316157642766,135.141420743783
354.2576902138641,320.5459284034598,135.18506183767167
354.03556658424634,319.6549067536758,135.0360544292747
354.0691310714845,319.8376994641503,135.05184463273292
353.9852856828876,319.28556673853285,135.0257406512376
354.0075741676308,319.4707013092817,135.027321505685
354.0276270423038,319.6026758013073,135.03357531674416
354.10825092756716,320.0185919109247,135.07473965109634
354.1527884282274,320.1972819498538,135.1046121305203
354.4526996261254,321.0412500506691,135.3559586116921
354.5271303257095,321.19738657217584,135.42578378018578
351.6256524189013,320.2921697665262,138.34941417108388
354.31782774665874,320.71515807551816,135.2354614134877
354.3828877068578,320.88042705535366,135.2924743662805
354.647007767867,321.4202501044972,135.54223958234232
354.6890496205776,321.49390477742037,135.58371070739628
354.6059708905051,321.34835181737003,135.50176038595825
355.6595535645839,322.5479649360562,136.63129989409555
355.70402717620277,322.57702481393846,136.68199374056044
355.5911527703814,322.5032395970598,136.55333665546618
355.2641680136639,322.2325869188054,136.18857958097226
355.16061741612384,322.1272401162395,136.07580978605097
354.96157449877865,321.89391828399266,135.86335165920286
355.0595723564506,322.0141851988175,135.9672012910616
354.92740883139317,321.84801572112605,135.8277007990106
355.1428771546571,322.1074096633563,136.05673906515182
355.4402251366649,322.3881736557096,136.3835970430425
355.48005878354326,322.4211106867817,136.42803692979552
355.37108361546393,322.33092178569217,136.30647155122972
356.1171654406026,322.7692498622779,137.16377172509672
356.1689995796115,322.7865091794067,137.2251756266371
356.0515210443131,322.747361874132,137.08601210240232
355.8876457165465,322.67629687842003,136.894186216178
355.93448069604693,322.6992817309739,136.94863576387664
355.8178752243433,322.64209335272676,136.8130670345452
355.74477305988364,322.6002817750024,136.72890880246774
355.95416409533516,322.70736433282207,136.97173965800545
356.3778155371116,322.8329412260542,137.47577002002762
356.40535724697827,322.8378673108866,137.50898942418644
356.2870967701392,322.8166921042636,137.36635292247473
356.7584244491009,322.84682268091683,137.94241074509222
355.08209741777523,319.7149143916382,142.68602037873106
358.744143913129,318.9050186934663,140.93767552027984
358.73922752601874,318.8499473677642,140.93931504649225
358.7557998638071,319.0355843921231,140.93378839016526
358.252068325705,321.7215462570278,139.93845913351237
358.3231567275669,321.58597486345366,140.04491463523559
354.51569728461754,321.74322883194094,141.70647246396817
357.595785465282,322.5075050126395,139.0207075198545
357.63789913030905,322.4757808314901,139.07698614967592
357.5360332744677,322.5524888032088,138.94086146957324
357.10292119551997,322.7739798620405,138.37670610435697
357.2145413394748,322.7317071876041,138.5200297476175
356.87457669010524,322.8315723507774,138.08753957260967
356.9895034752316,322.80726874755106,138.23242424461864
357.3241083888998,322.68063874628643,138.66205433535606
357.4313575720628,322.6208370462064,138.8024451677262
357.92407140578456,322.19722914520435,139.4682093873251
358.01223698460257,322.08893649057416,139.5918789048901
357.73667560148243,322.3908363384806,139.21045785048972
357.832150167,322.2979045780825,139.34098011545643
358.09642388830366,321.9733945151781,139.7116627195257
358.17643858195476,321.8508490089072,139.82728823285132
358.0368554000827,322.0551247982305,139.62691015934536
358.68039289263095,320.4865543747133,140.63828408225686
358.7098931501429,320.31271309560253,140.69888456173186
358.7017563336055,320.36063589312937,140.6821733153045
358.547412039722,321.0210150257416,140.3999148248631
358.5587253683863,320.98616437885,140.4187108855181
358.50746061780217,321.14398720695874,140.33355287414537
358.45093033204023,321.2969410321593,140.24259238802398
358.38950053571057,321.44431406635726,140.14637947266434
358.3298458337006,321.57172243262335,140.05514055438914
358.460545117159,321.27095740329,140.25805879182272
358.6047285718078,320.8237876295543,140.49802732196838
358.6453216706166,320.6570603466769,140.57129088097744
358.67484211024225,320.5135065196765,140.62768572035492
358.76432559509357,319.77264062757405,140.84133423896301
358.7708384744287,319.59137923346765,140.87467065675224
358.7642458408983,319.77469071538354,140.84094969914554
358.733742674435,320.1358247262354,140.75295385609115
358.7518702858024,319.9562939839079,140.80034780369954
358.7698313856283,319.3404151891661,140.90848492219808
358.7716220310357,319.4067877360099,140.90141866606666
358.7708440141055,319.5903451709122,140.8748219124832
358.7627657611624,319.1553197037023,140.92563995266642
357.78864126939465,316.2761225193213,140.12852465567897
357.76289090731245,316.2415346549178,140.10165373070137
357.85741368385936,316.36849488444324,140.20029017241848
354.70099522384265,317.96298143862566,142.4608480353745
358.45271545738933,317.5498670950274,140.76817343543306
358.40668538373046,317.42035496578075,140.7295943363339
358.46678010116466,317.5894606253662,140.77995852260563
358.6553583582631,318.2977530930319,140.91319038677284
358.6162577202301,318.11686032900025,140.8903190726715
358.71691533653023,318.66475225723667,140.93771346445163
358.68894653711476,318.4806061651669,140.9290013265365
358.5702202502662,317.9328969736599,140.85933649927296
358.5218412030515,317.7621932829471,140.82361905436522
358.5717115013183,317.93818253104786,140.86043415013881
358.6066125194591,318.07816292811157,140.88384973196028
358.4885932287527,317.65787976561467,140.79725671309535
358.1511078422419,316.84953028597494,140.49467632783868
358.1185792581055,316.7872066046585,140.46333459948153
358.1973206848186,316.9380016012962,140.53921293318476
358.3416254254464,317.2550860119208,140.67258138227058
358.2717898036222,317.09420250651306,140.60907640781363
358.3753550761814,317.340747521862,140.7021420033678
358.2655453549337,317.0810796634454,140.6032216405625
357.99108493960034,316.57051338749363,140.33663956368625
357.9483362915461,316.50195243784515,140.2935868001127
358.0354605423821,316.6416332611804,140.38133789755915
353.597879631367,316.6386759232107,141.2904261297765
356.94316059145893,315.51426654210667,139.1940411030581
356.9058550339495,315.4929794596633,139.1510863869414
357.0203874155155,315.5583261091555,139.28296333951627
357.4599990483387,315.90260365090825,139.77609515526996
357.3534251023696,315.80453140419627,139.65858712607303
357.6649828078754,316.12137600863036,139.99789948032242
357.56394243124555,316.00831936430114,139.88929699198644
357.6680813495186,316.1251694312964,140.001184335625
357.50478737154947,315.94813346480703,139.82487596746307
357.2444498642541,315.71434155314324,139.53702179397231
357.1333559649612,315.63221383031953,139.41172201022027
356.55551362929486,315.3490049268903,138.73988007109278
356.43741636873085,315.31882105206995,138.59870282172022
356.73121013952635,315.4120081386136,138.94738544140114
356.6731400797337,315.38820112107794,138.87921886963102
356.79000881686864,315.4361719542899,139.01639920045181
356.3191367395011,315.2976470532949,138.45604257218548
356.20096304299244,315.2854785873162,138.31225486609085
356.36380732663974,315.3056287104601,138.50992308250474
356.1933766063757,315.2852760765426,138.3029432505472
354.59228438562906,322.7827649212286,135.28500175297242
359.00607774346884,315.1257311506563,141.79732996934234
359.7130083228612,320.52072475469845,141.90841968673473
359.91278094736157,323.41193481445237,141.74702083831815
359.88359801583533,325.07842805520573,141.47830989320548
358.4720407133344,312.3368561937731,141.5386764438377
357.5842360369951,332.2762088658001,142.3871611122494
356.9991175114717,306.14624523043096,140.5716136487604
358.9404657243381,334.3003174765097,139.02941498781308
356.509068189095,306.8070961546813,141.83794610705837
356.1026645562984,302.896606810957,139.94613636522223
358.10049828689426,338.5991994687037,137.3974042048372
353.506325359545,297.75187267451815,140.03902396354243
353.0517008616143,296.4135910321202,139.3726101902543
356.9479664054352,343.0595722543651,135.35722729412737
351.59672843067887,292.00056796962997,135.9222399962472
354.5221611581774,314.21776601214657,136.39993840834586
355.7986777037782,333.023801025843,135.34549065606217
354.1468796451903,312.0638461370622,137.07415014821754
354.2292506990205,297.62333719186745,138.3522099226791
353.084062164844,308.2258126700181,136.94775943762556
354.0234838456436,308.737981214013,136.55038758017193
353.2631945584152,315.6409679840145,136.10861465768767
355.1310746401025,335.9192956408453,134.117670853843
355.8016191705068,346.8478175694871,133.42141487000492
353.94120172344725,323.2435982494213,135.85385800088767
353.1952186242401,306.00327241182146,135.9082474571082
353.7706983385291,316.01318671508056,135.22794552446777
354.491927374449,337.87841076490184,133.10462804958496
352.67740643556385,318.0111771783972,133.59128734278778
352.34734942293534,303.01518691428697,135.28202984903973
351.48275133918384,302.3226535755358,135.49915802378626
353.72084302401754,321.2471309585429,134.4318496880763
351.6564270558888,320.2029608486994,134.39532610423885
353.12745223092304,339.92695556373826,132.5093980130389
354.2607219144107,351.0253158555629,130.9400935094494
349.1610618023403,287.33251400647333,133.54533773979588
351.61190441998684,300.8122108353555,134.69476133677858
352.0902068359215,319.02778556345936,133.45408251605687
352.5870922787704,319.2971362037998,133.32323942187776
353.84961471829735,339.98133287344774,131.96958323221955
350.14983416610977,298.5310065908493,134.39657247651925
346.9479376273013,285.2398546780574,134.1505351884966
352.9529981492893,342.7487041170106,130.48545196353942
350.25187138304085,297.05145404408336,133.5379292753335
351.7771956714393,344.15656784671495,130.21968906463434
352.66709161438865,355.1168809398477,128.40452123728846
349.07094228456174,294.2191306510691,132.48920078372134
352.2006212219951,345.22420596435256,129.25947621282296
351.7740221570939,348.0199413874809,128.29374080860578
350.9281288126251,348.1640688889052,128.6812228040273
346.5145223706206,282.3115845474699,130.991226618304
352.02096560085823,356.67701930463875,127.38822934953771
351.2910757402557,358.4677391104952,126.27029267811432
345.764550763195,288.64680997486266,130.538778678342
350.41921484037795,351.59323757115493,126.14414239278753
342.71406466860884,278.3263853808324,129.79415865026456
345.7937863092481,287.0788340394672,129.45045723411073
349.90792260663886,360.16565763984,125.67318334051004
343.84291838546534,285.68243073003055,129.12746396918283
350.59135095233273,359.7073182820359,125.20314489954609
342.63132941405985,276.31479857889553,127.05021077933642
348.299746827936,353.7235745591852,125.5075118864571
344.6691963727453,285.1393705227318,128.32627032010598
349.6407387996245,353.6145248872826,124.89027418987212
349.8213739146928,361.7465223197616,124.01133350591967
346.98407558495745,355.6609896596208,124.00636395491631
349.3416940571586,362.5531636089662,123.26705158929127
342.218838122572,283.77743340600136,127.02091519117377
348.07633365502056,356.29049801651945,122.58752180259981
348.1516784802999,363.92606628119967,122.814923901503
346.047409244319,357.38987191616627,121.78681745251484
348.260430226575,364.1797110511917,121.70903608390753
343.41622903771946,283.7908357791824,126.9751240100517
342.0327112690444,282.6441580024841,125.45223104617662
347.2692140693974,365.5893784322205,121.47365345931189
338.21878317283154,271.30422460778203,122.31652156896976
339.65413200116916,273.8314786678019,125.85170239843939
341.101741239705,281.6317199587322,124.43476265144767
340.6497901111042,282.522216463552,125.84879147390342
347.0147141575843,366.73557724023334,119.82652478340309
338.2516750378443,271.97703674850374,123.7463898444559
340.0301966747003,280.33551838708223,123.28812970033096
345.7988884701222,359.2227040077311,119.37181293649623
345.3725963450399,369.12445075817016,117.49412444959763
339.22663872158455,279.2796821718827,122.46252761476461
343.71752638866906,360.45388252125025,118.2302004529985
344.383333386553,360.88458018873547,117.39332264505293
338.0375634375518,277.8746645058542,121.21159619610916
335.8463479780694,270.35180160114743,122.42470909782179
344.4102165906937,370.39599154840244,116.11250252821864
337.45187373263866,277.24421045796515,120.55783213568284
342.4754820153563,362.21248619530417,116.59771051178882
335.69490208449065,269.4850510049126,119.47871368879443
342.63127905173786,371.5028301520304,115.13100059040666
336.2176548146915,276.20996143275727,119.1804937901523
342.37554106038823,363.51620699325406,114.55536839054653
342.1030358652907,372.019014127187,113.03078540892807
334.1159743236974,268.8814765248816,118.96561944664234
