NO_OF_FRAMES	5500
NO_OF_CAMERAS	14
NO_OF_MARKERS	11
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 10:57:21.232	88845.24398590
DATA_INCLUDED	3D
EVENT	Extra markers on catheter, no marker on tip, ideal phantom angle	1	0.00000
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter3_mid3_tip1	catheter3_mid3_tip2	catheter3_mid3_tip3	catheter3_mid3_tip4	catheter3_mid3_tip5	catheter3_mid3_tip6	catheter3_mid3_tip7
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Virtual
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter3_mid3_tip1 X	catheter3_mid3_tip1 Y	catheter3_mid3_tip1 Z	catheter3_mid3_tip2 X	catheter3_mid3_tip2 Y	catheter3_mid3_tip2 Z	catheter3_mid3_tip3 X	catheter3_mid3_tip3 Y	catheter3_mid3_tip3 Z	catheter3_mid3_tip4 X	catheter3_mid3_tip4 Y	catheter3_mid3_tip4 Z	catheter3_mid3_tip5 X	catheter3_mid3_tip5 Y	catheter3_mid3_tip5 Z	catheter3_mid3_tip6 X	catheter3_mid3_tip6 Y	catheter3_mid3_tip6 Z	catheter3_mid3_tip7 X	catheter3_mid3_tip7 Y	catheter3_mid3_tip7 Z	
1029	5.14000	420.494	336.777	221.140	391.057	395.314	178.465	452.237	328.377	133.543	390.982	301.819	187.026	145.886	541.650	556.768	152.895	439.016	477.515	144.412	549.080	543.886	153.714	598.626	549.022	119.183	584.392	567.211	141.285	622.667	607.121	157.200	387.218	428.583
1030	5.14500	420.496	336.762	221.127	391.052	395.308	178.463	452.243	328.373	133.534	390.982	301.801	187.039	146.032	541.581	556.605	152.982	439.013	477.255	144.649	549.135	543.805	153.653	598.574	548.862	119.102	584.110	567.198	141.378	622.549	607.071	157.296	387.285	428.264
1031	5.15000	420.495	336.766	221.125	391.066	395.310	178.486	452.240	328.366	133.531	390.977	301.809	187.045	146.174	541.491	556.400	153.080	439.030	477.022	144.862	549.332	543.522	153.582	598.515	548.741	119.165	583.957	567.177	141.447	622.411	607.036	157.402	387.403	427.902
1032	5.15500	420.486	336.761	221.121	391.057	395.291	178.482	452.235	328.380	133.542	390.979	301.805	187.032	146.278	541.404	556.263	153.180	439.033	476.770	144.972	549.302	543.331	153.529	598.458	548.647	119.231	583.810	567.153	141.549	622.199	606.978	157.474	387.475	427.554
1033	5.16000	420.489	336.764	221.132	391.054	395.311	178.472	452.233	328.378	133.528	390.985	301.810	187.034	146.408	541.307	556.100	153.261	439.049	476.497	145.074	549.247	543.172	153.494	598.388	548.549	119.276	583.644	567.136	141.639	621.994	606.964	157.531	387.566	427.176
1034	5.16500	420.488	336.767	221.130	391.065	395.303	178.472	452.239	328.375	133.528	390.990	301.810	187.034	146.525	541.203	555.956	153.356	439.012	476.218	145.173	549.206	543.052	153.475	598.330	548.473	119.364	583.459	567.082	141.721	621.800	606.940	157.618	387.632	426.828
1035	5.17000	420.492	336.759	221.126	391.060	395.313	178.474	452.243	328.365	133.532	390.984	301.803	187.031	146.634	541.090	555.701	153.430	439.001	475.912	145.266	549.143	542.884	153.435	598.229	548.347	119.433	583.281	567.059	141.821	621.604	606.914	157.646	387.711	426.415
1036	5.17500	420.501	336.772	221.125	391.055	395.307	178.469	452.246	328.377	133.529	390.986	301.793	187.051	146.773	540.992	555.542	153.552	439.015	475.618	145.355	549.092	542.686	153.451	598.155	548.251	119.509	583.088	567.020	141.940	621.436	606.877	157.740	387.800	426.028
1037	5.18000	420.497	336.762	221.122	391.052	395.308	178.475	452.246	328.365	133.526	390.980	301.820	187.031	146.946	540.881	555.340	153.628	439.010	475.316	145.457	549.053	542.524	153.467	598.103	548.182	119.608	582.891	566.964	142.100	621.285	606.881	157.770	387.898	425.630
1038	5.18500	420.496	336.764	221.129	391.051	395.318	178.475	452.240	328.382	133.542	390.982	301.814	187.031	147.123	540.799	555.145	153.750	438.976	475.032	145.599	548.999	542.311	153.456	597.990	547.935	119.719	582.737	566.937	142.276	621.063	606.683	157.819	387.891	425.288
1039	5.19000	420.495	336.761	221.127	391.058	395.317	178.458	452.237	328.370	133.536	390.991	301.809	187.026	147.310	540.726	554.922	153.832	438.948	474.762	145.730	548.932	542.092	153.435	597.930	547.774	119.880	582.567	566.881	142.472	620.915	606.606	157.822	387.926	424.937
1040	5.19500	420.497	336.767	221.123	391.059	395.313	178.469	452.238	328.376	133.532	390.981	301.799	187.031	147.511	540.664	554.696	153.928	438.984	474.425	145.856	548.908	541.890	153.437	597.880	547.547	120.007	582.430	566.816	142.701	620.813	606.486	157.820	388.010	424.537
1041	5.20000	420.486	336.769	221.129	391.059	395.312	178.470	452.243	328.378	133.533	390.987	301.809	187.030	147.710	540.600	554.478	154.041	438.976	474.145	146.071	549.066	541.545	153.454	597.855	547.307	120.181	582.310	566.773	142.964	620.733	606.332	157.829	388.077	424.185
1042	5.20500	420.501	336.764	221.131	391.059	395.309	178.474	452.241	328.380	133.541	390.984	301.807	187.025	147.937	540.550	554.215	154.139	438.924	473.859	146.205	549.018	541.313	153.550	597.848	547.133	120.377	582.178	566.663	143.281	620.691	606.185	157.804	388.091	423.868
1043	5.21000	420.495	336.766	221.118	391.053	395.327	178.464	452.244	328.378	133.536	390.988	301.798	187.039	148.152	540.482	553.902	154.242	438.934	473.566	146.284	548.861	541.109	153.614	597.801	546.847	120.604	582.132	566.566	143.585	620.625	605.902	157.751	388.062	423.554
1044	5.21500	420.489	336.766	221.124	391.062	395.308	178.479	452.235	328.378	133.535	390.993	301.811	187.027	148.380	540.433	553.657	154.338	438.959	473.268	146.527	548.991	540.748	153.712	597.800	546.545	120.823	582.025	566.387	143.928	620.599	605.655	157.736	388.098	423.204
1045	5.22000	420.494	336.761	221.130	391.059	395.315	178.473	452.243	328.374	133.528	390.981	301.801	187.040	148.625	540.437	553.366	154.460	438.911	472.963	146.649	548.800	540.583	153.869	597.795	546.211	121.084	582.024	566.177	144.283	620.599	605.389	157.718	388.038	422.945
1046	5.22500	420.491	336.775	221.121	391.053	395.313	178.475	452.238	328.380	133.528	390.986	301.815	187.032	148.880	540.449	553.053	154.541	438.861	472.641	146.959	548.956	540.198	154.139	597.747	545.872	121.358	582.075	565.868	144.607	620.563	605.039	157.746	388.026	422.620
1047	5.23000	420.492	336.771	221.125	391.059	395.309	178.462	452.245	328.383	133.533	390.985	301.810	187.026	149.067	540.398	552.716	154.612	438.834	472.310	147.101	548.718	539.972	154.342	597.721	545.532	121.611	582.032	565.608	144.977	620.600	604.657	157.671	387.926	422.336
1048	5.23500	420.496	336.767	221.125	391.055	395.323	178.475	452.242	328.370	133.530	390.986	301.813	187.023	149.435	540.408	552.530	154.659	438.795	472.008	147.288	548.648	539.646	154.608	597.678	545.101	122.006	582.086	565.344	145.333	620.650	604.277	157.601	387.826	422.113
1049	5.24000	420.497	336.765	221.127	391.063	395.310	178.463	452.240	328.378	133.530	390.984	301.803	187.039	149.658	540.389	552.188	154.723	438.690	471.689	147.451	548.588	539.317	154.920	597.591	544.736	122.320	582.136	564.972	145.682	620.620	603.837	157.566	387.695	421.845
1050	5.24500	420.495	336.767	221.124	391.060	395.317	178.474	452.233	328.379	133.525	390.995	301.816	187.041	149.845	540.330	551.892	154.755	438.601	471.383	147.715	548.526	538.979	155.240	597.564	544.363	122.595	582.122	564.562	146.058	620.641	603.433	157.517	387.563	421.590
1051	5.25000	420.500	336.767	221.124	391.064	395.325	178.462	452.246	328.382	133.529	390.989	301.823	187.029	150.040	540.259	551.582	154.795	438.552	471.045	147.925	548.393	538.706	155.612	597.472	543.981	122.867	582.197	564.186	146.422	620.657	603.050	157.466	387.454	421.310
1052	5.25500	420.498	336.770	221.118	391.062	395.325	178.461	452.240	328.378	133.530	390.989	301.821	187.028	150.204	540.170	551.249	154.828	438.454	470.665	148.099	548.252	538.373	155.948	597.347	543.608	123.154	582.203	563.775	146.775	620.599	602.604	157.402	387.315	420.977
1053	5.26000	420.489	336.777	221.126	391.060	395.321	178.469	452.244	328.385	133.539	390.984	301.796	187.033	150.355	540.096	550.916	154.871	438.336	470.372	148.303	548.127	538.081	156.301	597.220	543.252	123.422	582.169	563.433	147.100	620.567	602.275	157.364	387.168	420.715
1054	5.26500	420.495	336.776	221.126	391.057	395.321	178.463	452.239	328.384	133.528	390.981	301.814	187.037	150.473	539.986	550.652	154.909	438.249	470.146	148.474	547.987	537.831	156.689	597.092	543.003	123.674	582.210	563.111	147.428	620.527	601.992	157.325	387.031	420.508
1055	5.27000	420.493	336.776	221.128	391.058	395.322	178.472	452.242	328.388	133.528	390.990	301.818	187.031	150.567	539.866	550.416	154.952	438.119	469.879	148.636	547.854	537.564	157.029	596.965	542.766	123.914	582.206	562.742	147.678	620.380	601.674	157.339	386.887	420.257
1056	5.27500	420.494	336.780	221.122	391.062	395.320	178.476	452.239	328.388	133.534	390.980	301.823	187.035	150.630	539.736	550.169	155.011	438.000	469.530	148.756	547.717	537.385	157.311	596.799	542.565	124.063	582.088	562.446	147.871	620.278	601.472	157.377	386.813	419.929
1057	5.28000	420.491	336.772	221.119	391.063	395.322	178.461	452.242	328.392	133.526	390.985	301.816	187.036	150.674	539.594	549.986	155.033	437.939	469.324	148.856	547.575	537.174	157.611	596.691	542.472	124.187	582.073	562.210	148.010	620.125	601.337	157.407	386.759	419.677
1058	5.28500	420.498	336.763	221.133	391.058	395.311	178.466	452.242	328.384	133.528	390.983	301.817	187.044	150.710	539.494	549.835	155.078	437.849	469.123	148.927	547.448	537.021	157.827	596.527	542.402	124.292	581.989	562.018	148.064	619.945	601.263	157.487	386.710	419.435
1059	5.29000	420.491	336.777	221.123	391.051	395.307	178.476	452.235	328.375	133.537	390.993	301.825	187.036	150.711	539.323	549.653	155.060	437.764	468.920	148.998	547.312	536.866	157.980	596.354	542.372	124.333	581.848	561.823	148.048	619.692	601.167	157.537	386.654	419.153
1060	5.29500	420.490	336.775	221.131	391.055	395.322	178.470	452.235	328.373	133.530	390.983	301.805	187.025	150.668	539.159	549.548	155.069	437.633	468.696	149.032	547.155	536.775	158.086	596.171	542.375	124.320	581.685	561.652	147.962	619.454	601.156	157.641	386.607	418.892
1061	5.30000	420.494	336.766	221.129	391.050	395.317	178.473	452.235	328.378	133.534	390.986	301.809	187.022	150.626	538.967	549.478	155.063	437.560	468.511	149.055	547.002	536.707	158.136	595.998	542.428	124.267	581.508	561.556	147.825	619.197	601.207	157.743	386.601	418.629
1062	5.30500	420.487	336.768	221.133	391.048	395.314	178.477	452.245	328.363	133.528	390.991	301.823	187.035	150.566	538.768	549.387	155.073	437.474	468.363	149.062	546.864	536.639	158.129	595.831	542.487	124.201	581.316	561.463	147.658	618.920	601.286	157.869	386.586	418.385
1063	5.31000	420.495	336.755	221.124	391.048	395.325	178.469	452.233	328.376	133.530	390.986	301.801	187.040	150.488	538.575	549.351	155.069	437.397	468.141	149.036	546.688	536.582	158.087	595.643	542.537	124.131	581.113	561.398	147.462	618.612	601.375	157.976	386.604	418.081
1064	5.31500	420.495	336.765	221.122	391.055	395.318	178.476	452.241	328.361	133.523	390.995	301.806	187.037	150.406	538.332	549.283	155.073	437.282	467.966	148.996	546.525	536.540	158.009	595.467	542.595	124.017	580.881	561.415	147.243	618.330	601.473	158.079	386.589	417.831
1065	5.32000	420.489	336.771	221.122	391.051	395.323	178.468	452.239	328.380	133.530	390.991	301.809	187.027	150.329	538.141	549.244	155.066	437.208	467.787	148.941	546.377	536.460	157.884	595.257	542.654	123.903	580.585	561.446	147.057	618.014	601.586	158.143	386.603	417.538
1066	5.32500	420.491	336.765	221.138	391.056	395.335	178.480	452.236	328.376	133.535	390.991	301.811	187.036	150.286	537.945	549.200	155.095	437.110	467.628	148.898	546.204	536.424	157.768	595.065	542.753	123.793	580.285	561.436	146.886	617.714	601.708	158.265	386.597	417.282
1067	5.33000	420.494	336.764	221.123	391.055	395.322	178.475	452.239	328.370	133.531	390.981	301.790	187.037	150.251	537.738	549.201	155.140	437.028	467.503	148.865	546.030	536.396	157.671	594.884	542.832	123.695	580.043	561.475	146.734	617.397	601.806	158.386	386.582	417.066
1068	5.33500	420.490	336.766	221.127	391.052	395.322	178.476	452.243	328.369	133.532	390.988	301.809	187.028	150.237	537.531	549.138	155.160	436.906	467.327	148.959	546.095	536.248	157.606	594.675	542.880	123.614	579.807	561.504	146.618	617.068	601.870	158.487	386.604	416.779
1069	5.34000	420.487	336.774	221.123	391.055	395.322	178.468	452.241	328.373	133.528	390.984	301.821	187.037	150.239	537.335	549.128	155.207	436.783	467.151	148.838	545.738	536.295	157.520	594.462	542.910	123.575	579.570	561.555	146.556	616.760	601.940	158.530	386.534	416.569
1070	5.34500	420.493	336.769	221.131	391.047	395.312	178.475	452.240	328.379	133.538	390.986	301.798	187.048	150.240	537.139	549.109	155.249	436.654	466.989	148.907	545.726	536.180	157.492	594.255	542.973	123.545	579.302	561.570	146.516	616.466	602.020	158.618	386.528	416.321
1071	5.35000	420.495	336.766	221.126	391.053	395.317	178.477	452.239	328.373	133.530	390.985	301.814	187.027	150.261	536.927	549.082	155.296	436.577	466.843	148.919	545.524	536.159	157.520	594.048	543.007	123.559	579.039	561.624	146.512	616.169	602.121	158.675	386.503	416.084
1072	5.35500	420.498	336.761	221.125	391.056	395.322	178.468	452.238	328.373	133.525	390.986	301.818	187.041	150.294	536.701	549.048	155.344	436.497	466.736	148.958	545.309	536.114	157.582	593.854	543.049	123.595	578.842	561.604	146.524	615.917	602.190	158.752	386.442	415.899
1073	5.36000	420.495	336.762	221.128	391.058	395.323	178.464	452.246	328.381	133.536	390.990	301.804	187.029	150.318	536.497	548.999	155.406	436.366	466.554	149.004	545.123	536.109	157.659	593.657	543.082	123.650	578.663	561.597	146.587	615.667	602.244	158.809	386.397	415.684
1074	5.36500	420.487	336.763	221.135	391.058	395.308	178.467	452.240	328.379	133.536	390.985	301.798	187.036	150.344	536.278	548.936	155.445	436.250	466.389	149.039	544.863	536.107	157.762	593.473	543.108	123.738	578.485	561.557	146.676	615.444	602.275	158.830	386.321	415.489
1075	5.37000	420.492	336.767	221.120	391.062	395.325	178.469	452.242	328.375	133.529	390.984	301.791	187.040	150.401	536.067	548.872	155.483	436.116	466.215	149.155	544.780	536.035	157.909	593.286	543.144	123.831	578.320	561.537	146.790	615.226	602.308	158.860	386.283	415.275
1076	5.37500	420.495	336.764	221.131	391.052	395.317	178.459	452.242	328.375	133.530	390.985	301.815	187.034	150.461	535.869	548.824	155.509	436.033	466.070	149.233	544.573	535.997	158.085	593.105	543.180	123.945	578.198	561.484	146.910	614.964	602.317	158.878	386.229	415.072
1077	5.38000	420.496	336.781	221.125	391.060	395.318	178.475	452.241	328.379	133.534	390.980	301.805	187.038	150.507	535.673	548.766	155.538	435.905	465.957	149.318	544.351	535.952	158.299	592.876	543.197	124.074	578.016	561.408	147.038	614.675	602.291	158.902	386.108	414.902
1078	5.38500	420.493	336.766	221.129	391.050	395.311	178.462	452.238	328.377	133.535	390.989	301.815	187.028	150.554	535.456	548.707	155.521	435.760	465.793	149.423	544.160	535.915	158.537	592.624	543.177	124.210	577.787	561.327	147.174	614.440	602.299	158.872	385.994	414.707
1079	5.39000	420.494	336.769	221.123	391.055	395.323	178.466	452.251	328.360	133.528	390.986	301.798	187.044	150.597	535.258	548.627	155.531	435.635	465.620	149.536	543.972	535.864	158.753	592.394	543.178	124.366	577.676	561.228	147.333	614.182	602.317	158.860	385.921	414.489
1080	5.39500	420.496	336.765	221.122	391.054	395.314	178.459	452.242	328.379	133.529	390.986	301.815	187.037	150.654	535.057	548.577	155.533	435.510	465.442	149.641	543.766	535.806	159.000	592.173	543.205	124.503	577.532	561.148	147.482	613.962	602.343	158.850	385.848	414.281
1081	5.40000	420.494	336.775	221.126	391.058	395.332	178.460	452.244	328.369	133.530	390.982	301.818	187.027	150.708	534.857	548.544	155.597	435.384	465.298	149.746	543.569	535.767	159.248	591.946	543.231	124.630	577.400	561.091	147.621	613.715	602.360	158.911	385.764	414.104
1082	5.40500	420.498	336.775	221.128	391.060	395.324	178.466	452.241	328.379	133.529	390.989	301.809	187.038	150.780	534.661	548.487	155.609	435.266	465.141	149.860	543.374	535.739	159.464	591.758	543.285	124.767	577.328	561.038	147.744	613.483	602.383	158.925	385.708	413.918
1083	5.41000	420.492	336.772	221.130	391.060	395.313	178.482	452.237	328.371	133.530	390.990	301.811	187.027	150.844	534.478	548.430	155.667	435.126	464.989	149.970	543.203	535.664	159.646	591.557	543.316	124.909	577.132	560.916	147.874	613.182	602.363	158.995	385.620	413.710
1084	5.41500	420.495	336.770	221.132	391.059	395.316	178.463	452.243	328.381	133.529	390.996	301.808	187.024	150.919	534.284	548.402	155.691	434.970	464.840	150.070	543.002	535.629	159.817	591.351	543.324	125.030	576.966	560.871	147.974	612.926	602.371	159.022	385.519	413.541
1085	5.42000	420.500	336.760	221.125	391.057	395.314	178.462	452.243	328.372	133.525	390.994	301.795	187.037	151.001	534.101	548.318	155.749	434.870	464.739	150.186	542.831	535.547	159.956	591.148	543.350	125.122	576.732	560.845	148.081	612.686	602.435	159.084	385.452	413.351
1086	5.42500	420.495	336.763	221.125	391.066	395.312	178.475	452.242	328.377	133.526	390.990	301.812	187.038	151.109	533.924	548.259	155.844	434.763	464.655	150.275	542.652	535.481	160.049	590.979	543.345	125.234	576.506	560.818	148.180	612.447	602.472	159.179	385.366	413.195
1087	5.43000	420.492	336.769	221.120	391.068	395.321	178.472	452.242	328.373	133.532	390.991	301.814	187.035	151.241	533.775	548.219	155.941	434.665	464.515	150.377	542.473	535.455	160.098	590.808	543.311	125.319	576.284	560.830	148.280	612.231	602.501	159.266	385.309	413.015
1088	5.43500	420.495	336.762	221.129	391.064	395.310	178.474	452.240	328.378	133.530	390.994	301.813	187.045	151.380	533.587	548.106	156.054	434.540	464.335	150.464	542.312	535.380	160.104	590.655	543.256	125.389	576.043	560.912	148.375	612.039	602.502	159.342	385.258	412.800
1089	5.44000	420.494	336.764	221.123	391.066	395.310	178.476	452.234	328.378	133.545	390.991	301.793	187.038	151.523	533.425	548.021	156.186	434.461	464.110	150.548	542.168	535.298	160.082	590.545	543.204	125.469	575.844	560.942	148.504	611.846	602.504	159.429	385.263	412.539
1090	5.44500	420.496	336.760	221.132	391.056	395.306	178.467	452.243	328.377	133.528	390.988	301.809	187.032	151.709	533.264	547.914	156.312	434.369	463.961	150.650	542.042	535.203	160.011	590.421	543.100	125.553	575.618	560.986	148.648	611.583	602.428	159.496	385.202	412.325
1091	5.45000	420.498	336.765	221.118	391.063	395.330	178.465	452.240	328.362	133.535	390.996	301.816	187.021	151.872	533.091	547.736	156.480	434.300	463.820	150.732	541.875	535.127	159.923	590.323	542.971	125.639	575.349	561.025	148.798	611.393	602.369	159.594	385.137	412.114
1092	5.45500	420.502	336.765	221.117	391.060	395.321	178.470	452.240	328.377	133.540	390.994	301.797	187.042	152.097	532.921	547.652	156.670	434.210	463.594	150.829	541.727	535.018	159.849	590.162	542.791	125.734	575.049	561.043	148.955	611.211	602.310	159.723	385.078	411.864
1093	5.46000	420.493	336.764	221.114	391.060	395.315	178.472	452.238	328.368	133.531	390.988	301.806	187.032	152.293	532.776	547.482	156.891	434.134	463.337	150.925	541.591	534.883	159.749	590.026	542.611	125.827	574.762	561.089	149.124	611.028	602.235	159.861	385.056	411.564
1094	5.46500	420.499	336.767	221.115	391.057	395.309	178.470	452.242	328.379	133.529	390.985	301.825	187.026	152.516	532.656	547.351	157.098	434.073	463.077	151.018	541.445	534.751	159.669	589.937	542.452	125.937	574.497	561.065	149.275	610.843	602.181	160.021	385.056	411.262
1095	5.47000	420.492	336.760	221.124	391.056	395.315	178.470	452.244	328.367	133.535	390.994	301.817	187.033	152.749	532.514	547.214	157.292	434.033	462.834	151.152	541.317	534.622	159.612	589.850	542.315	126.052	574.287	561.081	149.421	610.624	602.060	160.174	385.054	410.970
1096	5.47500	420.496	336.773	221.132	391.067	395.313	178.462	452.237	328.371	133.531	390.986	301.803	187.038	152.977	532.356	547.031	157.507	433.971	462.522	151.287	541.162	534.432	159.599	589.731	542.166	126.174	574.030	561.074	149.584	610.417	601.960	160.345	385.064	410.605
1097	5.48000	420.492	336.760	221.124	391.060	395.323	178.476	452.238	328.377	133.532	390.985	301.817	187.030	153.172	532.226	546.871	157.730	433.907	462.223	151.418	541.018	534.273	159.651	589.567	542.015	126.322	573.736	561.024	149.737	610.214	601.889	160.543	385.063	410.257
1098	5.48500	420.496	336.764	221.131	391.053	395.316	178.459	452.237	328.372	133.535	390.986	301.834	187.030	153.363	532.079	546.703	157.919	433.887	462.004	151.561	540.893	534.113	159.736	589.436	541.902	126.453	573.568	560.947	149.889	610.015	601.846	160.724	385.073	409.955
1099	5.49000	420.490	336.766	221.126	391.056	395.309	178.468	452.236	328.364	133.530	390.988	301.803	187.041	153.517	531.950	546.566	158.101	433.856	461.716	151.727	540.782	533.971	159.899	589.318	541.831	126.617	573.419	560.835	150.021	609.817	601.794	160.929	385.121	409.616
1100	5.49500	420.502	336.759	221.110	391.057	395.316	178.469	452.237	328.362	133.531	390.988	301.822	187.037	153.668	531.843	546.400	158.280	433.828	461.456	151.929	540.680	533.855	160.104	589.219	541.753	126.777	573.330	560.717	150.136	609.595	601.712	161.153	385.163	409.300
1101	5.50000	420.493	336.768	221.118	391.058	395.308	178.464	452.241	328.371	133.532	390.987	301.820	187.036	153.852	531.728	546.214	158.472	433.802	461.177	152.116	540.589	533.720	160.351	589.150	541.721	126.978	573.226	560.537	150.282	609.389	601.647	161.397	385.227	408.955
1102	5.50500	420.498	336.772	221.125	391.055	395.317	178.468	452.235	328.381	133.538	390.996	301.807	187.052	154.037	531.662	546.004	158.638	433.838	460.908	152.373	540.506	533.518	160.629	589.079	541.678	127.178	573.068	560.356	150.447	609.219	601.595	161.621	385.321	408.578
1103	5.51000	420.493	336.765	221.127	391.057	395.314	178.469	452.240	328.373	133.533	390.996	301.815	187.027	154.281	531.599	545.824	158.854	433.837	460.677	152.605	540.443	533.342	160.931	588.981	541.564	127.412	573.043	560.197	150.661	609.073	601.519	161.860	385.365	408.288
1104	5.51500	420.500	336.767	221.131	391.057	395.311	178.478	452.245	328.381	133.528	390.985	301.825	187.031	154.530	531.522	545.645	159.051	433.822	460.376	152.874	540.429	533.156	161.199	588.909	541.419	127.677	573.010	560.025	150.929	608.953	601.430	162.049	385.432	407.955
1105	5.52000	420.499	336.758	221.124	391.054	395.300	178.481	452.244	328.378	133.528	390.983	301.806	187.040	154.812	531.467	545.415	159.291	433.862	460.050	153.155	540.384	532.917	161.449	588.868	541.236	127.982	572.936	559.850	151.258	608.834	601.232	162.247	385.506	407.575
1106	5.52500	420.494	336.774	221.120	391.052	395.309	178.462	452.233	328.375	133.529	390.993	301.807	187.045	155.154	531.453	545.135	159.521	433.895	459.671	153.445	540.349	532.643	161.711	588.849	540.976	128.296	572.807	559.675	151.639	608.741	601.035	162.404	385.592	407.145
1107	5.53000	420.499	336.758	221.130	391.053	395.305	178.483	452.240	328.366	133.526	390.988	301.821	187.036	155.495	531.415	544.871	159.796	433.960	459.356	153.703	540.311	532.349	162.010	588.860	540.748	128.649	572.805	559.472	152.092	608.737	600.794	162.574	385.656	406.797
1108	5.53500	420.493	336.770	221.124	391.062	395.314	178.473	452.237	328.367	133.534	390.983	301.813	187.030	155.827	531.402	544.483	160.026	434.000	458.999	154.070	540.316	532.031	162.362	588.854	540.399	129.031	572.822	559.219	152.539	608.727	600.557	162.714	385.718	406.395
1109	5.54000	420.493	336.764	221.127	391.054	395.315	178.470	452.249	328.373	133.528	390.995	301.827	187.029	156.189	531.454	544.124	160.294	434.029	458.544	154.418	540.349	531.713	162.686	588.840	540.034	129.441	572.795	558.943	153.067	608.700	600.201	162.849	385.793	405.941
1110	5.54500	420.494	336.768	221.127	391.059	395.313	178.469	452.241	328.377	133.524	390.992	301.807	187.042	156.575	531.490	543.840	160.514	434.141	458.163	154.737	540.380	531.359	163.057	588.859	539.684	129.841	572.829	558.687	153.543	608.733	599.826	162.964	385.871	405.548
1111	5.55000	420.494	336.766	221.127	391.053	395.302	178.475	452.244	328.380	133.530	390.993	301.812	187.032	156.948	531.513	543.430	160.795	434.160	457.755	155.087	540.418	530.967	163.542	588.918	539.306	130.276	572.946	558.305	154.091	608.788	599.499	163.138	385.928	405.141
1112	5.55500	420.497	336.771	221.122	391.055	395.299	178.459	452.243	328.382	133.529	390.987	301.820	187.038	157.291	531.561	543.035	161.080	434.222	457.305	155.455	540.489	530.561	163.937	588.906	538.870	130.713	572.943	557.907	154.576	608.815	599.048	163.341	385.975	404.688
1113	5.56000	420.498	336.769	221.125	391.056	395.314	178.473	452.237	328.369	133.531	390.991	301.817	187.028	157.647	531.631	542.601	161.342	434.354	456.892	155.822	540.532	530.144	164.372	589.017	538.479	131.100	573.162	557.509	155.080	608.922	598.644	163.517	386.090	404.262
1114	5.56500	420.498	336.766	221.120	391.060	395.320	178.475	452.242	328.368	133.538	390.993	301.804	187.033	157.975	531.691	542.197	161.632	434.427	456.443	156.167	540.638	529.746	164.802	589.071	538.011	131.514	573.165	557.105	155.521	609.023	598.244	163.744	386.162	403.824
1115	5.57000	420.497	336.767	221.118	391.062	395.320	178.466	452.243	328.378	133.527	390.990	301.797	187.030	158.345	531.807	541.762	161.876	434.497	455.966	156.514	540.736	529.297	165.134	589.147	537.525	131.906	573.329	556.663	155.965	609.098	597.731	163.912	386.235	403.377
1116	5.57500	420.498	336.764	221.124	391.064	395.312	178.469	452.243	328.375	133.535	390.984	301.819	187.036	158.699	531.904	541.326	162.185	434.588	455.588	156.807	540.814	528.820	165.456	589.300	537.093	132.220	573.465	556.216	156.351	609.237	597.255	164.182	386.292	403.003
1117	5.58000	420.496	336.770	221.123	391.057	395.318	178.463	452.241	328.380	133.536	390.987	301.804	187.033	159.007	531.998	540.805	162.480	434.713	455.034	157.123	540.924	528.361	165.729	589.367	536.556	132.547	573.526	555.796	156.705	609.390	596.795	164.423	386.430	402.462
1118	5.58500	420.491	336.755	221.123	391.051	395.317	178.465	452.236	328.375	133.532	390.988	301.812	187.031	159.326	532.115	540.346	162.789	434.803	454.570	157.392	541.048	527.894	165.944	589.473	536.022	132.844	573.575	555.345	157.048	609.488	596.246	164.684	386.491	402.016
1119	5.59000	420.493	336.767	221.123	391.054	395.317	178.477	452.238	328.369	133.537	390.990	301.823	187.024	159.620	532.211	539.878	163.158	434.934	454.073	157.644	541.118	527.374	166.152	589.602	535.536	133.095	573.690	554.840	157.284	609.627	595.759	165.080	386.609	401.525
1120	5.59500	420.498	336.764	221.118	391.054	395.311	178.471	452.243	328.364	133.545	390.990	301.809	187.033	159.880	532.303	539.341	163.411	435.031	453.587	157.901	541.232	526.879	166.324	589.693	534.976	133.308	573.757	554.384	157.495	609.714	595.207	165.330	386.681	401.036
1121	5.60000	420.492	336.759	221.131	391.059	395.316	178.462	452.241	328.374	133.535	390.994	301.801	187.038	160.121	532.418	538.838	163.706	435.114	453.013	158.140	541.295	526.393	166.476	589.800	534.479	133.506	573.817	553.854	157.629	609.842	594.689	165.688	386.796	400.501
1122	5.60500	420.490	336.764	221.128	391.054	395.320	178.475	452.240	328.374	133.533	390.993	301.822	187.038	160.328	532.505	538.417	164.004	435.199	452.650	158.327	541.413	525.880	166.640	589.923	534.001	133.675	573.897	553.398	157.760	609.963	594.207	166.030	386.835	400.135
